-1.700000000000000122e-02
1.400000000000000029e-02
-7.799999999999999989e-02
-9.600000000000000200e-02
-7.599999999999999811e-02
-1.350000000000000089e-01
-4.000000000000000083e-03
2.500000000000000139e-02
1.660000000000000087e-01
9.099999999999999756e-02
5.700000000000000205e-02
